episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
307,55413,1115.3,607.48,153,11548.0,1,0,0,589.736,10273.5,1.0
308,55659,1118.6,614.08,246,12208.0,1,0,0,590.692,10369.2,1.0
309,55827,1122.0,611.53,168,11953.0,1,0,0,592.505,10550.5,1.0
310,55980,1125.0,596.21,153,10421.0,1,0,0,592.332,10533.2,1.0
311,56139,1128.3,595.33,159,10333.0,1,0,0,591.525,10452.5,1.0
312,56307,1131.8,620.38,168,12838.0,1,0,0,592.171,10517.1,1.0
313,56460,1135.0,596.45,153,10445.0,1,0,0,592.16,10516.0,1.0
314,56616,1138.3,618.62,156,12662.0,1,0,0,593.679,10667.9,1.0
315,56763,1141.4,594.52,147,10252.0,1,0,0,594.011,10701.0,1.0
316,56913,1144.5,587.4,150,9540.0,1,0,0,594.657,10765.7,1.0
317,57153,1149.7,520.22,240,12822.0,1,0,0,591.025,10902.5,1.0
318,57300,1152.9,593.1,147,10110.0,1,0,0,590.848,10884.9,1.0
319,57501,1158.7,605.9,201,11390.0,1,0,0,591.237,10923.8,1.0
320,57711,1161.5,506.86,210,11486.0,1,0,0,585.466,10846.6,1.0
321,57894,1164.7,656.9,183,16490.0,1,0,0,593.933,11193.3,1.0
322,58116,1168.6,516.16,222,12416.0,1,0,0,589.866,11286.6,1.0
323,58269,1171.4,603.58,153,11158.0,1,0,0,591.059,11405.9,1.0
324,58419,1174.2,584.54,150,9254.0,1,0,0,590.219,11322.0,1.0
325,58599,1178.1,648.36,180,15636.0,1,0,0,594.058,11705.9,1.0
326,58896,1184.3,566.41,297,17441.0,1,0,0,592.201,12020.1,1.0
327,59079,1188.3,481.65,183,8965.0,1,0,0,585.91,11891.0,1.0
328,59307,1192.6,626.46,228,13446.0,1,0,0,586.529,11952.9,1.0
329,59496,1197.4,602.54,189,11054.0,1,0,0,586.08,11908.0,1.0
330,59673,1200.9,633.3,177,14130.0,1,0,0,587.934,12093.4,1.0
331,59805,1203.6,582.02,132,9002.0,1,0,0,587.268,12026.9,1.0
332,59952,1206.7,606.46,147,11446.0,1,0,0,586.572,11957.2,1.0
333,60096,1209.7,598.58,144,10658.0,1,0,0,586.679,11967.9,1.0
334,60252,1212.9,608.44,156,11644.0,1,0,0,586.17,11917.0,1.0
335,60399,1215.9,579.32,147,8732.0,1,0,0,585.41,11841.0,1.0
336,60591,1220.0,604.08,192,11208.0,1,0,0,586.244,11924.4,1.0
337,60747,1223.3,605.7,156,11370.0,1,0,0,590.518,11851.8,1.0
338,60909,1226.8,622.98,162,13098.0,1,0,0,592.012,12001.2,1.0
339,61056,1229.8,587.96,147,9596.0,1,0,0,591.115,11911.5,1.0
340,61239,1233.8,631.78,183,13978.0,1,0,0,597.361,12036.1,1.0
341,61401,1237.3,487.71,162,9571.0,1,0,0,588.901,11690.1,1.0
342,61548,1242.9,586.28,147,9428.0,1,0,0,592.408,11540.8,1.0
343,61695,1244.7,604.23,147,11223.0,1,0,0,592.44,11544.0,1.0
