episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
252,39201,1088.1,236.89,210,8489.0,1,0,0,189.508,8450.8,0.8
253,39366,1092.2,245.79,165,9379.0,1,0,0,189.572,8457.2,0.8
254,39534,1095.1,267.7,168,9570.0,1,0,0,190.434,8443.4,0.8
255,39726,1101.1,249.64,192,9764.0,1,0,0,190.581,8458.1,0.8
256,39882,1105.5,240.02,156,8802.0,1,0,0,205.761,8676.1,0.85
257,40056,1109.1,249.25,174,9725.0,1,0,0,205.03,8703.0,0.85
258,40251,1115.0,242.45,195,9045.0,1,0,0,206.169,8717.0,0.85
259,40437,1120.2,221.28,186,8928.0,1,0,0,204.814,8681.4,0.85
260,40623,1124.5,262.35,186,9035.0,1,0,0,204.321,8632.1,0.85
261,40794,1129.6,257.04,171,10504.0,1,0,0,205.083,8708.3,0.85
262,40929,1133.3,-15.94,135,7206.0,0,0,1,190.923,8592.3,0.8
263,41097,1141.0,3.92,168,7192.0,0,0,1,179.119,8512.0,0.75
264,41286,1145.8,271.8,189,9980.0,1,0,0,180.446,8544.5,0.75
265,41523,1153.0,224.8,237,9280.0,1,0,0,178.448,8544.8,0.75
266,41679,1157.2,14.34,156,8234.0,0,0,1,167.331,8533.1,0.7
267,41868,1161.0,239.47,189,8747.0,1,0,0,180.683,8568.2,0.75
268,42036,1166.6,13.06,168,8106.0,0,0,1,184.709,8770.9,0.75
269,42135,1169.4,-60.71,99,4729.0,0,0,1,169.974,8597.4,0.7
270,42321,1174.8,245.37,186,9337.0,1,0,0,169.184,8618.5,0.7
271,42489,1178.4,267.1,168,9510.0,1,0,0,183.781,8778.1,0.75
272,42636,1181.3,-8.41,147,7959.0,0,0,1,171.516,8751.6,0.7
273,42828,1187.8,217.69,192,8569.0,1,0,0,170.111,8711.1,0.7
274,43017,1197.0,267.93,189,9593.0,1,0,0,170.123,8712.2,0.7
275,43176,1200.7,10.28,159,7828.0,0,0,1,158.155,8615.5,0.65
276,43344,1206.5,259.92,168,8792.0,1,0,0,159.15,8615.0,0.65
277,43509,1211.1,226.24,165,9424.0,1,0,0,157.999,8599.9,0.65
278,43677,1214.8,263.85,168,9185.0,1,0,0,159.069,8606.9,0.65
279,43848,1220.2,242.66,171,9066.0,1,0,0,160.138,8613.8,0.65
280,44004,1224.4,197.24,156,8524.0,1,0,0,156.882,8588.2,0.65
281,44193,1228.5,245.74,189,9374.0,1,0,0,156.317,8531.8,0.65
282,44373,1233.3,196.64,180,8464.0,1,0,0,166.946,8594.6,0.7
283,44523,1238.2,3.05,150,7105.0,0,0,1,166.903,8590.3,0.7
284,44691,1243.3,259.79,168,8779.0,1,0,0,166.302,8530.2,0.7
285,44877,1248.5,237.11,186,8511.0,1,0,0,166.918,8491.8,0.7
286,45087,1255.3,247.0,210,9500.0,1,0,0,178.551,8555.1,0.75
287,45186,1258.0,-65.98,99,4202.0,0,0,1,163.278,8327.9,0.7
288,45330,1261.1,6.04,144,7404.0,0,0,1,162.928,8292.8,0.7
289,45528,1266.2,237.98,198,8598.0,1,0,0,177.862,8486.2,0.75
290,45711,1269.5,215.6,183,8360.0,1,0,0,176.374,8437.4,0.75
291,45948,1276.6,200.9,237,8890.0,1,0,0,173.064,8406.4,0.75
292,46116,1281.2,219.08,168,8708.0,1,0,0,184.438,8443.8,0.8
293,46290,1285.7,194.35,174,8235.0,1,0,0,183.271,8427.1,0.8
294,46398,1287.9,-40.63,108,6737.0,0,0,1,167.843,8284.3,0.75
295,46572,1293.5,252.3,174,10030.0,1,0,0,179.944,8394.4,0.8
296,46737,1298.3,274.42,165,10242.0,1,0,0,180.669,8466.9,0.8
297,46950,1303.4,270.07,213,9807.0,1,0,0,182.861,8486.0,0.8
298,47133,1313.2,240.71,183,8871.0,1,0,0,181.704,8470.4,0.8
299,47301,1318.0,220.56,168,8856.0,1,0,0,180.599,8459.9,0.8
300,47475,1321.7,193.0,174,8100.0,1,0,0,180.387,8438.6,0.8
301,47637,1327.0,234.92,162,8292.0,1,0,0,179.846,8384.5,0.8
302,47811,1332.0,262.97,174,9097.0,1,0,0,183.162,8416.2,0.8
303,47976,1336.4,212.6,165,8060.0,1,0,0,193.64,8464.0,0.85
304,48150,1341.7,221.2,174,8920.0,1,0,0,191.71,8471.0,0.85
305,48315,1346.7,256.11,165,8411.0,1,0,0,192.66,8466.0,0.85
306,48462,1349.4,270.86,147,9886.0,1,0,0,193.853,8485.3,0.85
307,48633,1351.3,220.21,171,8821.0,1,0,0,208.162,8716.2,0.9
308,48813,1355.2,237.1,180,8510.0,1,0,0,219.716,8771.5,0.95
309,48993,1359.3,217.12,180,8512.0,1,0,0,218.672,8767.2,0.95
310,49167,1366.9,245.27,174,9327.0,1,0,0,220.156,8815.6,0.95
311,49323,1371.0,267.71,156,9571.0,1,0,0,223.497,8849.6,0.95
312,49512,1375.3,257.73,189,8573.0,1,0,0,225.429,8842.9,0.95
313,49677,1379.5,258.99,165,8699.0,1,0,0,228.661,8866.1,0.95
314,49848,1384.0,248.64,171,9664.0,1,0,0,243.125,9012.5,1.0
315,50019,1388.3,263.66,171,9166.0,1,0,0,243.692,8969.2,1.0
316,50187,1392.1,262.87,168,9087.0,1,0,0,243.115,8911.5,1.0
317,50385,1398.0,195.06,198,8306.0,1,0,0,239.364,8836.5,1.0
318,50532,1402.4,236.92,147,8492.0,1,0,0,239.175,8817.5,1.0
319,50631,1405.1,-62.04,99,4596.0,0,0,1,225.045,8604.5,0.95
320,50799,1408.6,268.6,168,9660.0,1,0,0,228.825,8682.5,0.95
321,50949,1414.0,232.57,150,8057.0,1,0,0,228.707,8670.8,0.95
322,51108,1418.8,260.05,159,8805.0,1,0,0,228.562,8656.1,0.95
323,51312,1426.5,271.62,204,9962.0,1,0,0,231.512,8751.2,0.95
324,51474,1432.2,255.3,162,8330.0,1,0,0,233.218,8721.8,0.95
325,51639,1437.0,216.75,165,8475.0,1,0,0,231.25,8725.0,0.95
326,51789,1441.0,244.04,150,9204.0,1,0,0,229.909,8690.9,0.95
327,51951,1444.5,228.27,162,9627.0,1,0,0,230.312,8731.1,0.95
328,52116,1447.9,244.68,165,9268.0,1,0,0,230.691,8769.0,0.95
329,52275,1453.6,258.8,159,8680.0,1,0,0,232.775,8777.5,0.95
330,52440,1458.5,224.07,165,9207.0,1,0,0,231.714,8771.5,0.95
331,52608,1462.8,234.37,168,8237.0,1,0,0,230.047,8704.8,0.95
332,52785,1465.8,219.31,177,8731.0,1,0,0,228.126,8712.6,0.95
333,52929,1468.3,230.24,144,7824.0,1,0,0,226.689,8668.9,0.95
334,53097,1473.4,236.55,168,8455.0,1,0,0,226.085,8608.5,0.95
335,53259,1481.5,238.84,162,8684.0,1,0,0,224.844,8584.4,0.95
336,53442,1485.9,240.81,183,8881.0,1,0,0,223.741,8574.0,0.95
337,53601,1490.6,241.21,159,8921.0,1,0,0,226.048,8604.8,0.95
338,53757,1495.3,261.01,156,8901.0,1,0,0,227.252,8625.2,0.95
339,53916,1500.0,248.41,159,9641.0,1,0,0,242.775,8877.5,1.0
340,54084,1504.1,257.06,168,8506.0,1,0,0,242.198,8819.8,1.0
341,54249,1507.5,242.35,165,9035.0,1,0,0,242.687,8868.7,1.0
